protocol_type,src_bytes,dst_bytes,failed_logins,count,label
udp,107,358,0,8,normal
udp,289,129,0,6,normal
tcp,119,238,0,1,normal
udp,438,487,0,16,normal
udp,6908,399,0,141,attack
tcp,1345,553,0,51,attack
udp,88,186,0,123,attack
udp,925,684,0,46,attack
tcp,5231,464,0,95,attack
tcp,7818,173,0,114,attack
tcp,270,269,0,6,normal
udp,4710,276,0,148,attack
tcp,1671,371,0,37,attack
tcp,264,603,0,12,normal
tcp,238,320,0,2,normal
tcp,183,324,0,8,normal
udp,5495,191,0,93,attack
tcp,116,145,0,4,normal
tcp,252,56,0,3,normal
udp,171,128,0,111,attack
udp,2939,581,0,77,attack
tcp,560,280,0,24,normal
tcp,4433,124,0,85,attack
udp,199,323,0,7,normal
tcp,565,329,0,12,normal
tcp,74,82,0,166,attack
tcp,60,142,0,7,normal
tcp,92,140,0,145,attack
udp,389,574,0,29,normal
udp,4297,300,0,117,attack
udp,3202,350,0,123,attack
tcp,1675,433,0,38,attack
tcp,125,181,0,174,attack
tcp,278,369,0,8,normal
udp,98,64,0,3,normal
udp,1850,319,0,45,attack
udp,197,192,0,157,attack
tcp,126,127,0,169,attack
udp,149,326,0,6,normal
tcp,1815,692,0,40,attack
udp,895,483,0,40,attack
tcp,112,147,0,6,normal
udp,532,215,0,11,normal
udp,230,389,0,5,normal
tcp,3855,318,0,132,attack
tcp,7489,211,0,105,attack
udp,349,525,0,28,normal
udp,907,444,0,42,attack
tcp,2687,602,0,69,attack
udp,4262,163,0,87,attack
udp,111,220,0,7,normal
tcp,7936,272,0,119,attack
udp,545,643,0,26,normal
udp,72,87,0,171,attack
tcp,446,347,0,25,normal
udp,2120,666,0,49,attack
udp,378,541,0,30,normal
udp,74,155,0,195,attack
tcp,249,291,0,10,normal
udp,2908,604,0,44,attack
tcp,555,449,0,21,normal
tcp,2369,280,0,59,attack
tcp,2645,483,0,75,attack
tcp,294,263,0,1,normal
udp,140,70,0,107,attack
tcp,149,130,0,103,attack
tcp,6441,300,0,119,attack
tcp,536,248,0,21,normal
udp,564,335,0,19,normal
tcp,94,352,0,7,normal
tcp,2738,259,0,58,attack
tcp,55,154,0,124,attack
udp,51,106,0,193,attack
tcp,2644,675,0,67,attack
tcp,217,351,0,2,normal
tcp,426,602,0,28,normal
udp,474,536,0,10,normal
tcp,194,65,0,157,attack
udp,101,91,0,113,attack
tcp,2036,725,0,52,attack
tcp,220,500,0,16,normal
udp,479,688,0,11,normal
tcp,396,618,0,15,normal
tcp,618,657,0,24,normal
tcp,1309,711,0,48,attack
tcp,75,140,0,113,attack
udp,92,133,0,106,attack
tcp,239,345,0,7,normal
tcp,328,492,0,17,normal
tcp,405,251,0,20,normal
udp,420,488,0,17,normal
tcp,7996,244,0,144,attack
udp,237,221,0,10,normal
udp,410,673,0,29,normal
udp,518,300,0,19,normal
tcp,474,632,0,27,normal
udp,287,570,0,10,normal
udp,7819,250,0,88,attack
tcp,2836,385,0,62,attack
udp,64,164,0,151,attack
udp,160,273,0,6,normal
udp,129,182,0,7,normal
tcp,92,109,0,102,attack
tcp,1677,671,0,59,attack
udp,6926,284,0,98,attack
udp,4706,463,0,146,attack
udp,3828,464,0,142,attack
udp,106,288,0,8,normal
udp,4177,215,0,116,attack
tcp,2380,443,0,66,attack
tcp,452,453,0,15,normal
udp,276,183,0,4,normal
udp,669,231,0,18,normal
udp,5457,117,0,148,attack
tcp,126,156,0,169,attack
tcp,267,73,0,3,normal
udp,2225,705,0,50,attack
tcp,2767,517,0,63,attack
tcp,1195,542,0,67,attack
tcp,114,197,0,6,normal
tcp,247,74,0,2,normal
udp,64,284,0,2,normal
tcp,159,78,0,198,attack
tcp,259,202,0,6,normal
udp,405,235,0,20,normal
udp,168,161,0,115,attack
tcp,6074,138,0,97,attack
udp,7385,160,0,83,attack
tcp,7289,465,0,112,attack
udp,56,153,0,180,attack
udp,321,551,0,21,normal
udp,481,601,0,16,normal
udp,136,356,0,4,normal
udp,196,330,0,7,normal
udp,6008,252,0,92,attack
udp,2011,671,0,59,attack
udp,2334,431,0,74,attack
udp,102,340,0,1,normal
udp,2066,432,0,72,attack
udp,56,73,0,3,normal
tcp,4311,395,0,147,attack
udp,328,681,0,21,normal
udp,6458,487,0,113,attack
tcp,655,595,0,21,normal
udp,2626,694,0,60,attack
tcp,436,568,0,23,normal
udp,7027,328,0,129,attack
tcp,3070,409,0,121,attack
tcp,247,282,0,26,normal
udp,4035,196,0,111,attack
udp,242,177,0,7,normal
udp,6746,338,0,121,attack
udp,248,282,0,9,normal
udp,7848,411,0,108,attack
udp,69,92,0,184,attack
udp,2990,489,0,65,attack
tcp,2910,684,0,65,attack
udp,7300,205,0,110,attack
udp,288,44,0,8,normal
tcp,85,64,0,165,attack
udp,3163,269,0,118,attack
udp,4426,177,0,82,attack
udp,3973,424,0,145,attack
tcp,3046,193,0,127,attack
udp,86,157,0,146,attack
udp,233,78,0,1,normal
udp,159,179,0,142,attack
udp,2907,310,0,57,attack
tcp,59,293,0,1,normal
tcp,3392,350,0,141,attack
tcp,142,73,0,139,attack
tcp,861,456,0,70,attack
udp,1267,301,0,31,attack
udp,5685,358,0,136,attack
tcp,4051,136,0,95,attack
tcp,2167,697,0,67,attack
tcp,212,160,0,8,normal
udp,1917,380,0,54,attack
udp,268,106,0,10,normal
udp,2341,553,0,57,attack
udp,2046,769,0,45,attack
tcp,582,651,0,13,normal
udp,58,374,0,6,normal
udp,6928,388,0,95,attack
tcp,1982,458,0,55,attack
tcp,100,109,0,161,attack
tcp,416,289,0,28,normal
tcp,67,162,0,114,attack
tcp,1449,206,0,65,attack
udp,7572,186,0,127,attack
udp,7712,445,0,119,attack
tcp,2704,718,0,72,attack
tcp,186,105,0,160,attack
tcp,5879,370,0,134,attack
udp,77,342,0,10,normal
tcp,124,181,0,1,normal
udp,61,60,0,3,normal
udp,3672,174,0,128,attack
udp,257,385,0,3,normal
udp,199,162,0,132,attack
tcp,2558,659,0,75,attack
tcp,453,309,0,23,normal
tcp,499,550,0,13,normal
tcp,103,53,0,5,normal
tcp,3028,293,0,86,attack
udp,2064,428,0,31,attack
tcp,335,632,0,14,normal
udp,63,56,0,110,attack
udp,135,92,0,6,normal
udp,1810,690,0,64,attack
tcp,2745,292,0,71,attack
tcp,314,286,0,18,normal
tcp,6261,416,0,87,attack
tcp,248,86,0,10,normal
udp,578,532,0,14,normal
udp,910,684,0,78,attack
udp,91,147,0,138,attack
udp,1360,458,0,47,attack
udp,163,154,0,184,attack
udp,307,670,0,28,normal
tcp,72,139,0,129,attack
tcp,5773,310,0,104,attack
udp,52,181,0,136,attack
tcp,3408,229,0,111,attack
tcp,380,503,0,17,normal
tcp,197,114,0,2,normal
tcp,5177,455,0,131,attack
udp,5214,272,0,102,attack
udp,52,135,0,164,attack
udp,563,647,0,28,normal
tcp,2457,291,0,73,attack
udp,92,87,0,124,attack
udp,4033,252,0,116,attack
tcp,1883,400,0,59,attack
udp,211,310,0,7,normal
tcp,521,449,0,28,normal
udp,45,327,0,5,normal
tcp,84,189,0,145,attack
udp,153,152,0,158,attack
tcp,53,133,0,9,normal
udp,6176,494,0,132,attack
udp,3451,366,0,83,attack
udp,109,191,0,151,attack
udp,1877,536,0,56,attack
udp,146,397,0,3,normal
tcp,154,175,0,145,attack
udp,518,361,0,13,normal
udp,4556,292,0,98,attack
udp,258,525,0,16,normal
udp,2919,436,0,48,attack
tcp,290,218,0,3,normal
tcp,1657,305,0,69,attack
tcp,271,235,0,1,normal
udp,61,74,0,164,attack
udp,56,75,0,176,attack
tcp,126,43,0,10,normal
udp,210,334,0,1,normal
tcp,279,178,0,3,normal
udp,6715,308,0,85,attack
tcp,2723,633,0,48,attack
tcp,155,195,0,146,attack
tcp,103,200,0,1,normal
udp,7799,161,0,136,attack
tcp,2304,437,0,49,attack
udp,117,111,0,3,normal
tcp,250,352,0,3,normal
udp,248,188,0,3,normal
tcp,238,264,0,24,normal
udp,497,341,0,28,normal
tcp,229,290,0,2,normal
tcp,677,388,0,25,normal
udp,161,135,0,123,attack
tcp,190,209,0,4,normal
udp,219,404,0,30,normal
tcp,158,363,0,7,normal
udp,99,124,0,195,attack
udp,159,92,0,149,attack
tcp,90,116,0,10,normal
udp,5411,185,0,103,attack
tcp,584,648,0,10,normal
tcp,197,166,0,5,normal
udp,426,582,0,27,normal
udp,144,170,0,134,attack
udp,943,411,0,44,attack
udp,606,286,0,30,normal
udp,4826,254,0,123,attack
tcp,264,496,0,28,normal
tcp,903,234,0,45,attack
udp,145,334,0,8,normal
tcp,219,210,0,10,normal
udp,127,178,0,150,attack
udp,4800,282,0,146,attack
tcp,152,61,0,6,normal
tcp,811,200,0,36,attack
udp,237,341,0,21,normal
udp,1538,771,0,51,attack
udp,1634,483,0,72,attack
udp,297,380,0,20,normal
udp,262,234,0,7,normal
udp,7399,405,0,148,attack
tcp,180,198,0,180,attack
udp,236,429,0,29,normal
udp,7280,439,0,107,attack
tcp,4196,110,0,96,attack
udp,447,566,0,19,normal
tcp,5269,476,0,93,attack
tcp,5801,431,0,112,attack
tcp,97,120,0,129,attack
tcp,518,523,0,14,normal
tcp,1821,621,0,68,attack
udp,6959,233,0,91,attack
udp,110,119,0,109,attack
udp,657,270,0,30,normal
tcp,313,538,0,18,normal
tcp,509,547,0,23,normal
udp,391,259,0,11,normal
udp,1183,639,0,56,attack
tcp,174,288,0,4,normal
tcp,5589,259,0,86,attack
udp,4654,295,0,112,attack
tcp,819,672,0,57,attack
tcp,3228,211,0,114,attack
udp,1516,690,0,60,attack
udp,125,393,0,2,normal
udp,1676,649,0,32,attack
tcp,191,84,0,142,attack
tcp,7863,192,0,132,attack
udp,5910,216,0,109,attack
tcp,103,137,0,198,attack
tcp,4843,451,0,148,attack
udp,1557,524,0,76,attack
tcp,1067,525,0,42,attack
tcp,208,127,0,2,normal
tcp,476,496,0,10,normal
tcp,289,54,0,6,normal
tcp,176,276,0,3,normal
udp,458,464,0,16,normal
tcp,1681,391,0,55,attack
tcp,229,169,0,7,normal
tcp,5049,187,0,133,attack
tcp,1233,327,0,60,attack
tcp,1648,689,0,38,attack
tcp,849,240,0,76,attack
tcp,125,156,0,131,attack
tcp,687,696,0,14,normal
tcp,216,439,0,25,normal
tcp,1868,298,0,35,attack
udp,2956,335,0,71,attack
tcp,58,121,0,161,attack
tcp,94,177,0,158,attack
tcp,4026,325,0,119,attack
tcp,68,71,0,172,attack
udp,886,557,0,71,attack
tcp,505,550,0,15,normal
tcp,2309,324,0,52,attack
tcp,66,259,0,4,normal
tcp,4211,441,0,106,attack
tcp,141,181,0,115,attack
udp,200,545,0,23,normal
udp,178,82,0,10,normal
udp,122,145,0,200,attack
udp,2374,718,0,79,attack
tcp,1545,721,0,42,attack
tcp,200,303,0,6,normal
tcp,3769,299,0,101,attack
tcp,58,138,0,126,attack
udp,480,558,0,16,normal
udp,150,186,0,152,attack
udp,1651,507,0,39,attack
udp,2114,294,0,67,attack
tcp,216,129,0,7,normal
tcp,225,475,0,12,normal
udp,1638,347,0,64,attack
tcp,5108,319,0,94,attack
udp,95,336,0,7,normal
udp,490,473,0,12,normal
tcp,69,126,0,178,attack
udp,60,179,0,153,attack
tcp,175,153,0,149,attack
tcp,420,592,0,16,normal
tcp,264,336,0,9,normal
udp,130,216,0,7,normal
udp,2664,477,0,57,attack
udp,110,136,0,188,attack
udp,2462,513,0,58,attack
udp,386,387,0,19,normal
udp,52,106,0,125,attack
tcp,813,797,0,66,attack
tcp,1081,488,0,61,attack
tcp,2183,593,0,78,attack
udp,116,169,0,126,attack
udp,446,383,0,22,normal
tcp,294,652,0,18,normal
udp,84,131,0,194,attack
tcp,252,419,0,26,normal
udp,101,88,0,114,attack
udp,182,244,0,8,normal
udp,64,197,0,128,attack
tcp,675,436,0,29,normal
tcp,4899,475,0,135,attack
tcp,4172,469,0,149,attack
tcp,234,253,0,6,normal
udp,278,378,0,8,normal
tcp,165,85,0,170,attack
tcp,152,199,0,197,attack
udp,7519,234,0,97,attack
tcp,1968,376,0,51,attack
tcp,7531,328,0,128,attack
tcp,3896,213,0,102,attack
tcp,2032,731,0,67,attack
udp,252,124,0,5,normal
tcp,143,89,0,3,normal
tcp,640,530,0,10,normal
tcp,230,279,0,9,normal
udp,161,158,0,188,attack
tcp,108,337,0,3,normal
tcp,160,126,0,108,attack
udp,121,173,0,176,attack
tcp,2532,388,0,37,attack
udp,293,379,0,9,normal
udp,2520,505,0,59,attack
udp,68,363,0,9,normal
udp,55,133,0,115,attack
tcp,7874,358,0,132,attack
udp,239,43,0,7,normal
tcp,137,67,0,160,attack
tcp,5822,369,0,108,attack
udp,341,481,0,20,normal
udp,274,114,0,4,normal
udp,365,634,0,24,normal
udp,212,139,0,5,normal
tcp,5351,358,0,91,attack
tcp,5105,189,0,137,attack
tcp,4990,220,0,148,attack
tcp,3443,332,0,86,attack
udp,118,54,0,120,attack
tcp,6766,218,0,103,attack
tcp,4125,488,0,126,attack
tcp,125,181,0,117,attack
tcp,688,439,0,20,normal
udp,268,240,0,1,normal
tcp,90,90,0,191,attack
udp,105,158,0,191,attack
tcp,5648,101,0,102,attack
udp,85,139,0,167,attack
tcp,2696,225,0,54,attack
tcp,292,195,0,5,normal
udp,444,355,0,17,normal
udp,6754,280,0,96,attack
udp,215,203,0,11,normal
tcp,2423,792,0,69,attack
tcp,6117,384,0,120,attack
tcp,110,65,0,149,attack
udp,152,121,0,106,attack
udp,222,212,0,28,normal
tcp,693,434,0,30,normal
udp,2155,426,0,37,attack
tcp,270,174,0,1,normal
udp,61,53,0,122,attack
tcp,2911,636,0,71,attack
tcp,7177,408,0,144,attack
udp,157,184,0,197,attack
udp,156,137,0,1,normal
tcp,2504,217,0,35,attack
udp,1748,588,0,69,attack
udp,197,157,0,189,attack
udp,3891,263,0,97,attack
udp,1406,299,0,30,attack
tcp,122,80,0,132,attack
udp,368,498,0,13,normal
udp,1331,607,0,55,attack
udp,2025,636,0,53,attack
udp,6520,157,0,81,attack
udp,678,247,0,14,normal
udp,4490,452,0,128,attack
udp,100,95,0,172,attack
tcp,178,192,0,173,attack
udp,2771,283,0,76,attack
tcp,5269,363,0,141,attack
udp,85,313,0,6,normal
tcp,2400,215,0,30,attack
udp,46,291,0,3,normal
udp,96,271,0,3,normal
tcp,5714,476,0,110,attack
udp,184,125,0,150,attack
udp,291,401,0,28,normal
udp,238,106,0,9,normal
udp,153,184,0,196,attack
udp,2394,796,0,48,attack
udp,7008,260,0,100,attack
udp,3844,329,0,129,attack
tcp,7479,266,0,136,attack
tcp,139,66,0,149,attack
udp,153,175,0,10,normal
tcp,981,281,0,51,attack
tcp,7156,169,0,126,attack
udp,141,83,0,167,attack
tcp,5360,430,0,140,attack
udp,342,556,0,18,normal
udp,102,190,0,2,normal
tcp,2138,730,0,50,attack
udp,2431,720,0,51,attack
tcp,198,110,0,187,attack
udp,3488,322,0,125,attack
tcp,373,200,0,10,normal
udp,6991,144,0,84,attack
tcp,53,149,0,171,attack
udp,171,262,0,9,normal
tcp,396,383,0,29,normal
udp,57,61,0,108,attack
tcp,61,147,0,5,normal
udp,652,627,0,14,normal
tcp,604,621,0,17,normal
udp,151,58,0,7,normal
tcp,2889,716,0,69,attack
tcp,66,334,0,7,normal
tcp,3935,428,0,118,attack
tcp,229,263,0,24,normal
tcp,82,299,0,1,normal
tcp,7078,490,0,105,attack
udp,194,53,0,160,attack
udp,141,227,0,4,normal
tcp,59,161,0,197,attack
udp,184,242,0,8,normal
tcp,5826,281,0,132,attack
udp,1753,570,0,75,attack
tcp,1087,394,0,57,attack
tcp,598,627,0,15,normal
udp,115,357,0,8,normal
tcp,81,90,0,118,attack
udp,148,399,0,3,normal
tcp,88,114,0,3,normal
udp,155,51,0,151,attack
udp,71,144,0,10,normal
tcp,2232,772,0,38,attack
udp,396,460,0,29,normal
tcp,2590,366,0,47,attack
tcp,147,78,0,124,attack
tcp,413,511,0,15,normal
tcp,66,75,0,134,attack
udp,1518,707,0,33,attack
udp,1720,689,0,49,attack
udp,329,375,0,25,normal
udp,178,81,0,108,attack
tcp,256,202,0,8,normal
udp,448,619,0,30,normal
tcp,87,73,0,192,attack
tcp,4405,431,0,88,attack
udp,215,184,0,5,normal
tcp,281,172,0,10,normal
udp,177,130,0,142,attack
tcp,266,643,0,16,normal
udp,80,192,0,188,attack
udp,298,277,0,18,normal
udp,4932,338,0,129,attack
tcp,148,51,0,120,attack
udp,516,576,0,28,normal
tcp,7106,102,0,108,attack
tcp,6285,105,0,91,attack
tcp,170,102,0,158,attack
tcp,232,636,0,19,normal
udp,597,220,0,10,normal
udp,117,95,0,196,attack
tcp,465,285,0,16,normal
udp,274,318,0,1,normal
udp,1048,557,0,50,attack
tcp,1763,381,0,78,attack
udp,94,109,0,7,normal
udp,619,501,0,18,normal
tcp,840,558,0,31,attack
udp,255,64,0,10,normal
udp,216,53,0,3,normal
tcp,70,61,0,153,attack
tcp,367,405,0,29,normal
udp,145,110,0,174,attack
tcp,259,189,0,8,normal
udp,6985,294,0,133,attack
tcp,142,168,0,149,attack
udp,4953,124,0,101,attack
tcp,256,350,0,1,normal
tcp,141,364,0,9,normal
udp,94,353,0,5,normal
tcp,249,261,0,8,normal
tcp,64,198,0,3,normal
udp,92,172,0,6,normal
tcp,4862,120,0,80,attack
tcp,339,613,0,28,normal
tcp,964,537,0,34,attack
tcp,395,603,0,11,normal
udp,168,150,0,140,attack
udp,232,248,0,2,normal
udp,143,122,0,126,attack
tcp,2092,508,0,63,attack
tcp,292,136,0,3,normal
udp,78,124,0,170,attack
udp,235,51,0,4,normal
tcp,58,177,0,183,attack
udp,190,149,0,200,attack
tcp,1005,729,0,42,attack
udp,413,457,0,11,normal
udp,641,255,0,26,normal
udp,2542,267,0,72,attack
tcp,143,171,0,1,normal
udp,2694,236,0,36,attack
udp,2052,327,0,43,attack
tcp,101,185,0,147,attack
udp,146,130,0,170,attack
tcp,663,443,0,18,normal
tcp,129,101,0,8,normal
udp,2105,554,0,75,attack
tcp,87,128,0,6,normal
tcp,7979,438,0,142,attack
udp,145,163,0,130,attack
udp,305,628,0,14,normal
udp,5042,433,0,135,attack
udp,121,169,0,3,normal
udp,47,335,0,10,normal
udp,60,158,0,143,attack
udp,1160,657,0,53,attack
udp,3286,480,0,80,attack
tcp,1015,771,0,61,attack
udp,181,187,0,6,normal
udp,5763,438,0,150,attack
udp,943,439,0,69,attack
udp,144,73,0,141,attack
udp,106,131,0,166,attack
tcp,329,627,0,17,normal
tcp,2447,612,0,73,attack
udp,7289,407,0,140,attack
udp,576,295,0,23,normal
udp,4425,196,0,140,attack
tcp,177,66,0,149,attack
udp,288,238,0,3,normal
tcp,129,69,0,166,attack
udp,75,147,0,192,attack
udp,874,672,0,47,attack
udp,5983,461,0,90,attack
udp,132,108,0,188,attack
udp,1577,317,0,68,attack
udp,191,163,0,112,attack
tcp,1228,775,0,66,attack
tcp,5527,116,0,90,attack
tcp,159,310,0,9,normal
udp,1418,479,0,71,attack
udp,295,274,0,6,normal
udp,109,187,0,135,attack
udp,7979,197,0,136,attack
tcp,4165,374,0,101,attack
udp,3836,400,0,128,attack
udp,6238,441,0,84,attack
udp,173,144,0,179,attack
tcp,607,560,0,12,normal
udp,96,237,0,1,normal
tcp,5329,484,0,81,attack
udp,100,103,0,133,attack
tcp,56,142,0,2,normal
udp,653,583,0,20,normal
udp,148,166,0,153,attack
udp,2968,228,0,40,attack
udp,2716,564,0,58,attack
tcp,196,244,0,3,normal
udp,75,173,0,197,attack
tcp,6217,375,0,131,attack
tcp,238,632,0,11,normal
tcp,3600,278,0,142,attack
tcp,424,590,0,16,normal
udp,4805,493,0,142,attack
udp,236,280,0,5,normal
udp,3218,199,0,129,attack
tcp,2975,606,0,53,attack
udp,341,321,0,21,normal
udp,48,189,0,7,normal
tcp,2141,359,0,53,attack
tcp,2535,783,0,40,attack
udp,6434,304,0,146,attack
udp,5731,465,0,114,attack
udp,140,133,0,192,attack
udp,221,239,0,1,normal
tcp,297,338,0,10,normal
tcp,117,144,0,123,attack
tcp,152,102,0,185,attack
tcp,82,82,0,167,attack
udp,5647,381,0,150,attack
tcp,608,568,0,30,normal
tcp,317,420,0,14,normal
tcp,1281,518,0,68,attack
tcp,154,197,0,155,attack
udp,4885,284,0,85,attack
udp,174,98,0,161,attack
udp,2995,460,0,30,attack
tcp,166,147,0,140,attack
udp,3853,290,0,136,attack
udp,284,391,0,7,normal
tcp,113,52,0,104,attack
udp,479,494,0,29,normal
udp,510,250,0,27,normal
udp,53,286,0,7,normal
tcp,5263,419,0,86,attack
tcp,101,100,0,109,attack
udp,1467,379,0,58,attack
tcp,273,508,0,16,normal
udp,278,380,0,8,normal
tcp,62,398,0,6,normal
tcp,1193,290,0,55,attack
tcp,159,133,0,104,attack
tcp,1338,319,0,80,attack
tcp,5959,395,0,91,attack
udp,964,302,0,74,attack
udp,637,370,0,25,normal
udp,197,171,0,7,normal
udp,488,552,0,15,normal
udp,445,685,0,18,normal
tcp,106,165,0,135,attack
udp,3807,316,0,110,attack
tcp,1860,494,0,62,attack
udp,96,87,0,131,attack
udp,5166,453,0,105,attack
tcp,7587,208,0,124,attack
udp,189,67,0,187,attack
udp,72,120,0,146,attack
tcp,218,139,0,10,normal
udp,979,392,0,57,attack
tcp,281,381,0,26,normal
tcp,64,116,0,132,attack
udp,446,212,0,13,normal
tcp,280,669,0,22,normal
tcp,162,187,0,155,attack
tcp,5729,478,0,133,attack
udp,164,47,0,3,normal
udp,220,142,0,10,normal
udp,188,72,0,179,attack
tcp,1544,606,0,48,attack
udp,6707,323,0,113,attack
udp,192,73,0,6,normal
udp,4989,269,0,82,attack
udp,648,419,0,27,normal
tcp,7486,390,0,87,attack
tcp,77,272,0,6,normal
udp,146,245,0,9,normal
udp,4910,441,0,129,attack
udp,1853,652,0,54,attack
udp,2750,282,0,79,attack
tcp,65,98,0,182,attack
udp,879,222,0,56,attack
tcp,638,511,0,27,normal
udp,7190,330,0,104,attack
udp,3131,383,0,89,attack
udp,7914,152,0,142,attack
udp,85,331,0,2,normal
tcp,113,173,0,173,attack
udp,6506,441,0,147,attack
udp,496,288,0,22,normal
tcp,169,312,0,8,normal
tcp,62,61,0,153,attack
udp,4136,455,0,108,attack
udp,325,660,0,29,normal
tcp,416,489,0,13,normal
udp,886,204,0,31,attack
udp,349,240,0,20,normal
udp,6471,403,0,125,attack
udp,182,293,0,5,normal
udp,3808,268,0,139,attack
udp,142,127,0,151,attack
udp,281,265,0,7,normal
udp,183,99,0,148,attack
udp,111,56,0,178,attack
tcp,2988,789,0,38,attack
tcp,549,344,0,12,normal
tcp,1593,705,0,70,attack
tcp,120,184,0,149,attack
udp,694,513,0,23,normal
udp,122,175,0,174,attack
udp,151,126,0,160,attack
tcp,2127,515,0,41,attack
udp,4477,229,0,80,attack
udp,188,336,0,3,normal
tcp,62,367,0,3,normal
tcp,5874,269,0,88,attack
tcp,238,309,0,8,normal
udp,275,73,0,6,normal
tcp,285,236,0,6,normal
tcp,1562,508,0,31,attack
tcp,194,70,0,9,normal
tcp,110,157,0,195,attack
tcp,53,125,0,200,attack
udp,469,591,0,29,normal
udp,497,228,0,12,normal
udp,4163,275,0,90,attack
tcp,114,344,0,10,normal
udp,566,261,0,28,normal
tcp,4476,340,0,113,attack
udp,98,79,0,1,normal
udp,119,54,0,197,attack
tcp,653,507,0,10,normal
tcp,695,432,0,21,normal
udp,175,102,0,2,normal
udp,1862,317,0,68,attack
tcp,121,111,0,141,attack
udp,611,312,0,17,normal
tcp,113,163,0,147,attack
tcp,4765,479,0,88,attack
tcp,249,446,0,19,normal
tcp,320,432,0,14,normal
udp,443,408,0,17,normal
udp,353,660,0,23,normal
tcp,1956,278,0,45,attack
tcp,157,61,0,200,attack
tcp,1942,539,0,37,attack
udp,114,104,0,9,normal
tcp,114,99,0,129,attack
udp,6998,193,0,148,attack
udp,115,191,0,173,attack
udp,74,89,0,10,normal
tcp,255,119,0,6,normal
tcp,2748,203,0,65,attack
tcp,2571,774,0,73,attack
udp,72,203,0,4,normal
tcp,6947,448,0,130,attack
tcp,210,442,0,25,normal
udp,80,145,0,176,attack
udp,523,422,0,18,normal
tcp,2513,472,0,30,attack
tcp,6406,323,0,83,attack
udp,129,46,0,5,normal
udp,3575,303,0,119,attack
tcp,3534,471,0,97,attack
tcp,1128,564,0,57,attack
udp,117,86,0,152,attack
tcp,7322,116,0,134,attack
udp,135,129,0,160,attack
tcp,4952,446,0,148,attack
tcp,4284,387,0,129,attack
tcp,213,637,0,22,normal
udp,81,155,0,169,attack
udp,205,205,0,4,normal
udp,73,60,0,117,attack
udp,2935,244,0,61,attack
udp,7287,329,0,81,attack
udp,73,324,0,9,normal
tcp,288,303,0,10,normal
tcp,4574,458,0,143,attack
tcp,112,99,0,112,attack
udp,2154,726,0,35,attack
tcp,1335,500,0,75,attack
udp,104,181,0,139,attack
tcp,204,213,0,4,normal
udp,3186,203,0,90,attack
tcp,119,197,0,1,normal
udp,2602,271,0,73,attack
udp,5666,427,0,97,attack
udp,246,573,0,15,normal
tcp,110,178,0,1,normal
udp,176,198,0,184,attack
tcp,4734,117,0,85,attack
tcp,250,241,0,6,normal
udp,5877,282,0,150,attack
tcp,293,522,0,21,normal
udp,636,434,0,18,normal
udp,295,180,0,4,normal
udp,101,118,0,195,attack
udp,3929,500,0,119,attack
udp,179,70,0,103,attack
tcp,154,75,0,105,attack
udp,2247,419,0,65,attack
tcp,160,126,0,132,attack
tcp,148,66,0,121,attack
tcp,4833,447,0,148,attack
udp,3056,229,0,115,attack
tcp,149,172,0,185,attack
tcp,309,602,0,14,normal
tcp,6810,230,0,147,attack
udp,159,180,0,3,normal
tcp,2518,308,0,45,attack
udp,277,224,0,29,normal
tcp,2544,612,0,50,attack
udp,665,583,0,16,normal
udp,1134,301,0,50,attack
tcp,506,473,0,26,normal
udp,448,403,0,17,normal
udp,106,351,0,9,normal
tcp,7915,420,0,113,attack
tcp,53,49,0,4,normal
udp,2825,441,0,79,attack
udp,1342,228,0,75,attack
udp,182,95,0,4,normal
tcp,386,433,0,18,normal
tcp,152,162,0,185,attack
udp,99,326,0,10,normal
tcp,3730,141,0,103,attack
udp,112,116,0,159,attack
tcp,1390,389,0,38,attack
tcp,482,502,0,30,normal
udp,2883,227,0,37,attack
tcp,542,284,0,21,normal
udp,119,74,0,173,attack
udp,3640,140,0,111,attack
udp,119,187,0,163,attack
tcp,109,153,0,147,attack
udp,2915,420,0,58,attack
udp,572,295,0,24,normal
tcp,61,223,0,6,normal
udp,189,71,0,4,normal
tcp,176,85,0,176,attack
tcp,455,670,0,28,normal
udp,2130,783,0,69,attack
tcp,221,95,0,9,normal
tcp,5276,312,0,141,attack
tcp,7628,210,0,89,attack
udp,325,274,0,30,normal
udp,459,207,0,17,normal
udp,2237,661,0,74,attack
